base,extra,test,majority,num_classes,majority_all
0.24,0.28,0.28,0.42,4,0.4956233421750663
0.34,0.4,0.32,0.54,4,0.4956233421750663
0.38,0.36,0.36,0.36,4,0.4956233421750663
0.14,0.14,0.26,0.58,4,0.4956233421750663
0.2,0.38,0.36,0.44,4,0.4956233421750663
0.14,0.44,0.36,0.44,4,0.4956233421750663
0.16,0.24,0.24,0.56,4,0.4956233421750663
0.18,0.26,0.24,0.54,4,0.4956233421750663
0.26,0.28,0.24,0.4,4,0.4956233421750663
0.34,0.24,0.28,0.44,4,0.4956233421750663
0.3,0.32,0.38,0.48,4,0.4956233421750663
0.2,0.36,0.42,0.34,4,0.4956233421750663
0.2,0.38,0.32,0.56,4,0.4956233421750663
0.18,0.34,0.28,0.48,4,0.4956233421750663
0.24,0.34,0.38,0.46,4,0.4956233421750663
0.22,0.3,0.22,0.54,4,0.4956233421750663
0.3,0.32,0.36,0.5,4,0.4956233421750663
0.32,0.36,0.38,0.52,4,0.4956233421750663
0.24,0.3,0.3,0.42,4,0.4956233421750663
0.24,0.36,0.4,0.42,4,0.4956233421750663
0.18,0.26,0.28,0.48,4,0.4956233421750663
0.2,0.4,0.32,0.54,4,0.4956233421750663
0.26,0.24,0.2,0.54,4,0.4956233421750663
0.2,0.38,0.32,0.4,4,0.4956233421750663
0.3,0.32,0.32,0.58,4,0.4956233421750663
0.16,0.32,0.32,0.54,4,0.4956233421750663
0.34,0.24,0.22,0.54,4,0.4956233421750663
0.28,0.28,0.2,0.58,4,0.4956233421750663
0.28,0.3,0.32,0.44,4,0.4956233421750663
0.24,0.34,0.48,0.44,4,0.4956233421750663
0.24,0.34,0.26,0.52,4,0.4956233421750663
0.12,0.32,0.24,0.58,4,0.4956233421750663
0.3,0.32,0.3,0.36,4,0.4956233421750663
0.18,0.38,0.34,0.5,4,0.4956233421750663
0.24,0.26,0.22,0.52,4,0.4956233421750663
0.3,0.26,0.28,0.44,4,0.4956233421750663
0.2,0.32,0.24,0.54,4,0.4956233421750663
0.3,0.3,0.26,0.42,4,0.4956233421750663
0.22,0.26,0.24,0.52,4,0.4956233421750663
0.12,0.26,0.28,0.54,4,0.4956233421750663
0.28,0.3,0.2,0.5,4,0.4956233421750663
0.28,0.44,0.46,0.36,4,0.4956233421750663
0.16,0.28,0.22,0.5,4,0.4956233421750663
0.14,0.22,0.2,0.62,4,0.4956233421750663
0.2,0.38,0.36,0.4,4,0.4956233421750663
0.24,0.34,0.38,0.44,4,0.4956233421750663
0.3,0.18,0.16,0.46,4,0.4956233421750663
0.2,0.4,0.42,0.44,4,0.4956233421750663
0.1,0.22,0.18,0.76,4,0.4956233421750663
0.34,0.16,0.2,0.44,4,0.4956233421750663
0.18,0.22,0.24,0.58,4,0.4956233421750663
0.26,0.34,0.36,0.42,4,0.4956233421750663
0.2,0.24,0.28,0.5,4,0.4956233421750663
0.3,0.22,0.3,0.48,4,0.4956233421750663
0.18,0.28,0.28,0.46,4,0.4956233421750663
0.32,0.22,0.24,0.52,4,0.4956233421750663
0.16,0.26,0.26,0.56,4,0.4956233421750663
0.28,0.32,0.32,0.46,4,0.4956233421750663
0.22,0.22,0.22,0.58,4,0.4956233421750663
0.3,0.2,0.2,0.5,4,0.4956233421750663
0.22,0.38,0.34,0.56,4,0.4956233421750663
0.28,0.2,0.24,0.64,4,0.4956233421750663
0.24,0.32,0.4,0.52,4,0.4956233421750663
0.28,0.28,0.3,0.54,4,0.4956233421750663
0.16,0.26,0.26,0.5,4,0.4956233421750663
0.26,0.32,0.3,0.6,4,0.4956233421750663
0.18,0.38,0.34,0.52,4,0.4956233421750663
0.26,0.28,0.34,0.52,4,0.4956233421750663
0.18,0.3,0.22,0.52,4,0.4956233421750663
0.2,0.26,0.32,0.46,4,0.4956233421750663
0.3,0.26,0.28,0.46,4,0.4956233421750663
0.36,0.26,0.2,0.48,4,0.4956233421750663
0.28,0.44,0.36,0.52,4,0.4956233421750663
0.24,0.34,0.3,0.46,4,0.4956233421750663
0.14,0.42,0.36,0.44,4,0.4956233421750663
0.22,0.26,0.28,0.58,4,0.4956233421750663
0.24,0.16,0.14,0.62,4,0.4956233421750663
0.2,0.3,0.3,0.46,4,0.4956233421750663
0.22,0.28,0.32,0.4,4,0.4956233421750663
0.24,0.32,0.3,0.52,4,0.4956233421750663
0.28,0.32,0.26,0.52,4,0.4956233421750663
0.22,0.26,0.26,0.44,4,0.4956233421750663
0.24,0.34,0.22,0.5,4,0.4956233421750663
0.16,0.2,0.24,0.56,4,0.4956233421750663
0.24,0.16,0.22,0.58,4,0.4956233421750663
0.18,0.32,0.3,0.46,4,0.4956233421750663
0.3,0.24,0.26,0.4,4,0.4956233421750663
0.24,0.3,0.22,0.62,4,0.4956233421750663
0.12,0.4,0.4,0.52,4,0.4956233421750663
0.18,0.3,0.24,0.56,4,0.4956233421750663
0.12,0.3,0.3,0.6,4,0.4956233421750663
0.22,0.24,0.24,0.5,4,0.4956233421750663
0.3,0.42,0.34,0.34,4,0.4956233421750663
0.26,0.3,0.24,0.52,4,0.4956233421750663
0.22,0.22,0.36,0.48,4,0.4956233421750663
0.28,0.38,0.38,0.48,4,0.4956233421750663
0.24,0.52,0.5,0.36,4,0.4956233421750663
0.2,0.24,0.28,0.54,4,0.4956233421750663
0.26,0.22,0.3,0.56,4,0.4956233421750663
0.28,0.38,0.32,0.54,4,0.4956233421750663
